,Unnamed: 0,_id,y,tags,language,x,category,timestamp,display_url,name,juso,id
47,47,"ObjectId(""5cd6e8577bda6c426441ce5f"")",37.5504836,"[""엄마스타그램"", ""망원동맛집"", ""고구마크림피자"", ""안녕파스타씨"", ""참치회"", ""먹스타""]",ko,126.9195821,hongdae_restaurant,1557465740,https://scontent-icn1-1.cdninstagram.com/vp/ba946f64862fb4e99eddb5526f4d1672/5D52CD04/t51.2885-15/e35/p1080x1080/58410941_674697662988530_9146657297774139634_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,The Famous Burger,서울특별시 마포구 잔다리로3안길 24 1층,2040492982154618518
48,48,"ObjectId(""5cd6e8587bda6c426441ce60"")",37.5526649,"[""브런치"", ""감자튀김존맛"", ""전참시"", ""서울맛집"", ""아쉽네"", ""2soyou""]",ko,126.9220529,hongdae_restaurant,1557463937,https://scontent-icn1-1.cdninstagram.com/vp/c2cb5dfa7f3820acca89be7228bcbe9a/5D6124FA/t51.2885-15/e35/57311738_288130612092971_3430387810835873452_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,홍대 혼카츠,서울특별시 마포구 와우산로21길 36-6 1층 102호,2040477855078771237
49,49,"ObjectId(""5cd6e85a7bda6c426441ce61"")",37.5525683,"[""연남동카페"", ""일본가정식"", ""소통"", ""홍대데이트"", ""피자"", ""존맛탱""]",ko,126.919018,hongdae_restaurant,1557460418,https://scontent-icn1-1.cdninstagram.com/vp/168efa275203e5d5083091a8059c3df0/5D5E2D47/t51.2885-15/e35/58740474_508303539704323_6657046870578079757_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,홍대 참치가,서울특별시 마포구 양화로 100-10 다내리빌딩,2040448336214315884
50,50,"ObjectId(""5cd6e85f7bda6c426441ce62"")",37.5517143,"[""존맛탱"", ""jmt"", ""소통"", ""피나콜라다홍대맛집"", ""맛집스타그램"", ""맛스타그램""]",ko,126.92222340000002,hongdae_restaurant,1557453205,https://scontent-icn1-1.cdninstagram.com/vp/74430d9acf680e6936b157048a4a1d21/5CD8CEE6/t51.2885-15/e35/58410765_138250327318540_3368480882456195982_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,홍대우와,서울특별시 마포구 와우산로21길 21-16 2층,2040386999073157734
51,51,"ObjectId(""5cd6e8607bda6c426441ce63"")",37.55403560000001,"[""1987"", ""물레방아"", ""연남동맛집"", ""소통"", ""홍대맛집"", ""냉모밀""]",ko,126.9213239,hongdae_restaurant,1557451476,https://scontent-icn1-1.cdninstagram.com/vp/fd1fdeac17d62554657594b37f5db567/5CD8CF0B/t51.2885-15/e35/58410168_387126438539148_4768156560570221458_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,바류식당,서울특별시 마포구 홍익로5길 19 쏠라즈빌딩 1층,2040373324434370666
52,52,"ObjectId(""5cd6e8607bda6c426441ce64"")",37.5538421,"[""존맛탱"", ""먹스타그램"", ""데이트"", ""또와야지"", ""파스타"", ""selfie""]",ko,126.9294055,hongdae_restaurant,1557451224,https://scontent-icn1-1.cdninstagram.com/vp/905ea7bb7500a215606ab50de5b6799a/5D53FD82/t51.2885-15/e35/57462969_141231733682252_2449272678153437047_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,카페 도토리&다람쥐,서울특별시 마포구 와우산로 144-6 1층,2040371216569355653
53,53,"ObjectId(""5cd6e8707bda6c426441ce69"")",37.5488576,"[""도토리앤다람쥐"", ""또와야지"", ""고기꾼김춘배홍대본점"", ""홍대고기"", ""먹방"", ""여름""]",ko,126.9208769,hongdae_restaurant,1557403167,https://scontent-icn1-1.cdninstagram.com/vp/d1073d2717cb33b4660eb06014502c33/5D6FF9E5/t51.2885-15/e35/s1080x1080/58468815_315812239115696_4624898482273740544_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,하나노 오오카미,서울특별시 마포구 어울마당로 44 2층,2039968082030820170
54,54,"ObjectId(""5cd6e8707bda6c426441ce6a"")",37.5503027,"[""안녕파스타씨"", ""냉모밀"", ""너무"", ""연남동맛집"", ""selfie"", ""상수동맛집""]",ko,126.9208719,hongdae_restaurant,1557402205,https://scontent-icn1-1.cdninstagram.com/vp/8c24bc333c0c045de68fff025c280170/5D76B9F0/t51.2885-15/e35/p1080x1080/56542193_369568940328389_2642467730552698060_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,버프,서울특별시 마포구 어울마당로 55-2 정웅빌딩 2층,2039960012484178838
55,55,"ObjectId(""5cd6e87a7bda6c426441ce6b"")",37.5543324,"[""밀푀유나베"", ""합정맛집"", ""서울여행"", ""맛집스타그램"", ""일상"", ""instagood""]",ko,126.927186,hongdae_restaurant,1557139062,https://scontent-icn1-1.cdninstagram.com/vp/fb3537f07d38a116dff2e200fd34b40f/5D550DC5/t51.2885-15/e35/57870499_139880843802396_290603028256723392_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,Little Papa Pho,서울특별시 마포구 와우산로27길 24 뉴빌503,2037752610107493904
56,56,"ObjectId(""5cd6e87b7bda6c426441ce6c"")",37.55029860000001,"[""맞팔"", ""감자튀김존맛"", ""돈까스"", ""맛스타그램"", ""✌"", ""cafe""]",ko,126.9216382,hongdae_restaurant,1557389961,https://scontent-icn1-1.cdninstagram.com/vp/883cc4864b5edcd1ec17dab242242b07/5D5FC5E1/t51.2885-15/e35/58409072_877442945943964_7080919014957679926_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,홍대 스앤샤,서울특별시 마포구 와우산로17길 24 2층,2039857303800404035
57,57,"ObjectId(""5cd6e87c7bda6c426441ce6f"")",37.5653902,"[""합정맛집"", ""instalike"", ""루프탑"", ""홍대"", ""일상"", ""먹스타그램""]",ko,126.9232933,hongdae_restaurant,1557387477,https://scontent-icn1-1.cdninstagram.com/vp/b5b591d5fa12e9a303bbe545e1f3fef1/5D77DC47/t51.2885-15/e35/58409306_278978092985626_4426846226355574707_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,디에이프릴,서울특별시 마포구 성미산로29안길 19 1층,2039836460912722749
58,58,"ObjectId(""5cd6e87d7bda6c426441ce70"")",37.55029860000001,"[""카더가든"", ""데일리"", ""고기는사랑입니다"", ""jmt"", ""홍대고기맛집"", ""양이많아서남겼다""]",ko,126.9216382,hongdae_restaurant,1557386204,https://scontent-icn1-1.cdninstagram.com/vp/0db319b2bc2a7db84c046e9166930be3/5D55AE3C/t51.2885-15/e35/58724933_2528819363808351_8023018849045237639_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,홍대 스앤샤,서울특별시 마포구 와우산로17길 24 2층,2039825788263372773
59,59,"ObjectId(""5cd6e8807bda6c426441ce72"")",37.5623592,"[""cafe"", ""먹스타"", ""존맛"", ""망리단길"", ""엄마스타그램"", ""cafe""]",ko,126.9260613,hongdae_restaurant,1551615626,https://scontent-icn1-1.cdninstagram.com/vp/50df451ee605638623083661878ec661/5D590CAB/t51.2885-15/e35/53788346_421669331733528_5277199875067327176_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,감칠,서울특별시 마포구 동교로46길 23 2층,1991418666630363276
60,60,"ObjectId(""5cd6e8827bda6c426441ce75"")",37.5528341,"[""맛집스타그램"", ""홍대고기맛집"", ""스앤샤고기꾼김춘배홍대본점"", ""bar"", ""아쉽네"", ""사케동""]",ko,126.9215517,hongdae_restaurant,1557377862,https://scontent-icn1-1.cdninstagram.com/vp/2f352ca47a1ab33e28b7dfd0b0fdc1cd/5D5C9E4E/t51.2885-15/e35/57325365_446473802823672_204149108449924738_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,고기꾼김춘배,서울특별시 마포구 홍익로3길 36 3층,2039755805720548560
61,61,"ObjectId(""5cd6e8867bda6c426441ce77"")",37.5607855,"[""먹방"", ""instagood"", ""일상"", ""칵테일"", ""스앤샤"", ""daily""]",ko,126.9235044,hongdae_restaurant,1557371739,https://scontent-icn1-1.cdninstagram.com/vp/4a4405b317199d3a5c1b046d27913229/5D6DB250/t51.2885-15/e35/s1080x1080/58787628_2341875529203206_4469920479748289678_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,킨지,서울특별시 마포구 동교로 227-11 2층,2039704445495120678
62,62,"ObjectId(""5cd6e8877bda6c426441ce78"")",37.5485714,"[""감자튀김존맛"", ""오사카규전골"", ""식사"", ""자꾸먹는다"", ""연남동맛집"", ""jmt""]",ko,126.92227959999998,hongdae_restaurant,1557369665,https://scontent-icn1-1.cdninstagram.com/vp/1d826791b88ed92e48920938ecfd7a6d/5D72D7AB/t51.2885-15/e35/s1080x1080/59376372_1133522540172923_3015294315707760366_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,2SOYOU,서울특별시 마포구 와우산로11길 9-8 2층,2039687046575899087
63,63,"ObjectId(""5cd6e8877bda6c426441ce79"")",37.5653902,"[""화이팅"", ""홍대맛집"", ""고기스타그램"", ""텐동"", ""아쉽네"", ""홍대맛집""]",ko,126.9232933,hongdae_restaurant,1557368932,https://scontent-icn1-1.cdninstagram.com/vp/2ba2858cd284fa2959004a237c4c772c/5D5609E6/t51.2885-15/e35/57379496_133593647811025_2388389180153360378_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,디에이프릴,서울특별시 마포구 성미산로29안길 19 1층,2039680897961067448
64,64,"ObjectId(""5cd6e8887bda6c426441ce7a"")",37.5538421,"[""서울맛집"", ""소통"", ""홍대와인"", ""먹스타그램"", ""jmt"", ""역시일본음식은달고짜고""]",ko,126.9294055,hongdae_restaurant,1557367283,https://scontent-icn1-1.cdninstagram.com/vp/5cf210f1d8a2b2bf7558a1e589acf5ca/5D654F69/t51.2885-15/e35/58666179_2249044208508179_4122719991321827760_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,카페 도토리&다람쥐,서울특별시 마포구 와우산로 144-6 1층,2039667062595246988
65,65,"ObjectId(""5cd6e88a7bda6c426441ce7c"")",37.5504836,[],ko,126.9195821,hongdae_restaurant,1557358618,https://scontent-icn1-1.cdninstagram.com/vp/ec28b1221fefe3fca4052dc60526a801/5D6621EA/t51.2885-15/e35/p1080x1080/58113809_306502166930115_5342986676770203471_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,The Famous Burger,서울특별시 마포구 잔다리로3안길 24 1층,2039594380483282303
